265120.33655946,3598613.4560053,-21512.79086119,24.5,32.5
272167.8269978,3598450.6105446,-21339.644498317,24.574992353535,32.5
279215.15130554,3598292.7339482,-21306.447127308,24.649984707071,32.5
286262.31461241,3598139.825323,-21377.296667213,24.724977060606,32.5
293309.32204914,3597991.8838046,-21516.863390318,24.799969414141,32.5
300356.17874714,3597848.9085564,-21671.452434456,24.874961767677,32.5
307402.88983824,3597710.8987698,-21649.748496714,24.949954121212,32.5
314449.46045516,3597577.8536646,-21511.558494952,25.024946474747,32.5
321495.89573128,3597449.7724886,-21415.630332277,25.099938828283,32.5
328542.20080028,3597326.6545176,-21358.388913848,25.174931181818,32.5
335588.38079679,3597208.4990556,-21358.540626173,25.249923535354,32.5
342634.44085566,3597095.3054346,-21326.536899081,25.324915888889,32.5
349680.3861125,3596987.0730147,-21161.439687795,25.399908242424,32.5
356726.22170347,3596883.801184,-21061.31665131,25.47490059596,32.5
363771.95276493,3596785.4893589,-21057.453664958,25.549892949495,32.5
370817.58443397,3596692.1369837,-21009.75690354,25.62488530303,32.5
377863.12184815,3596603.7435305,-20934.696944965,25.699877656566,32.5
384908.57014513,3596520.3084999,-20862.814239103,25.774870010101,32.5
391953.93446329,3596441.8314201,-20867.127337208,25.849862363636,32.5
398999.21994135,3596368.3118478,-20810.585488224,25.924854717172,32.5
406044.43171812,3596299.7493674,-20651.515985271,25.999847070707,32.5
413089.574933,3596236.1435913,-20557.137184898,26.074839424242,32.5
420134.65472573,3596177.4941601,-20413.257512402,26.149831777778,32.5
427179.676236,3596123.8007423,-20375.83228435,26.224824131313,32.5
434224.64460409,3596075.0630345,-20348.274785464,26.299816484848,32.5
441269.56497049,3596031.2807613,-20287.826700138,26.374808838384,32.5
448314.44247562,3595992.4536751,-20188.536144341,26.449801191919,32.5
455359.28226048,3595958.5815568,-20201.7947232,26.524793545455,32.5
462404.08946585,3595929.6642147,-20139.342496504,26.59978589899,32.5
469448.86923295,3595905.7014854,-19877.89441293,26.674778252525,32.5
476493.62670311,3595886.6932337,-19754.279082067,26.749770606061,32.5
483538.36701748,3595872.639352,-19698.800685993,26.824762959596,32.5
490583.09531757,3595863.5397609,-19641.75354263,26.899755313131,32.5
