     265120.336455     3595859.124551         170.381412
     265120.336455     3598212.659905         170.754793
     265120.336455     3600566.195258         171.572088
     265120.336455     3602919.730612         172.779052
     265120.336455     3605273.265965         174.393350
     265120.336455     3607626.801319         176.348900
     265120.336455     3609980.336672         178.523643
     265120.336455     3612333.872026         180.652495
     265120.336455     3614687.407379         182.417537
     265120.336455     3617040.942733         183.513484
     265120.336455     3619394.478086         183.767418
     265120.336455     3621748.013440         183.281610
     265120.336455     3624101.548793         181.726370
     265120.336455     3626455.084147         179.449867
     265120.336455     3628808.619500         176.623990
     265120.336455     3631162.154854         173.646410
     265120.336455     3633515.690208         170.609197
     265120.336455     3635869.225561         168.056619
     265120.336455     3638222.760915         165.891857
     265120.336455     3640576.296268         164.033047
     265120.336455     3642929.831622         162.427188
     265120.336455     3645283.366975         161.030000
     265120.336455     3647636.902329         159.783711
     265120.336455     3649990.437682         158.669048
     265120.336455     3652343.973036         157.708026
     265120.336455     3654697.508389         156.880560
     265120.336455     3657051.043743         156.236708
     265120.336455     3659404.579096         155.721338
     265120.336455     3661758.114450         155.265883
     265120.336455     3664111.649804         154.852172
     265120.336455     3666465.185157         154.458790
     265120.336455     3668818.720511         154.113958
     265120.336455     3671172.255864         153.838140
     265120.336455     3673525.791218         153.639665
     265120.336455     3675879.326571         153.488384
     265120.336455     3678232.861925         153.364535
     265120.336455     3680586.397278         153.215583
     265120.336455     3682939.932632         153.051129
     265120.336455     3685293.467985         152.879023
     265120.336455     3687647.003339         152.694327
     265120.336455     3690000.538692         152.483722
     265120.336455     3692354.074046         152.215811
     265120.336455     3694707.609399         151.849193
     265120.336455     3697061.144753         151.394822
     265120.336455     3699414.680107         150.853678
     265120.336455     3701768.215460         150.320141
     265120.336455     3704121.750814         149.814369
     265120.336455     3706475.286167         149.334687
     265120.336455     3708828.821521         148.893419
     265120.336455     3711182.356874         148.492601
     265120.336455     3713535.892228         148.144155
     265120.336455     3715889.427581         147.822997
     265120.336455     3718242.962935         147.500760
     265120.336455     3720596.498288         147.189989
     265120.336455     3722950.033642         146.914710
     265120.336455     3725303.568995         146.745499
     265120.336455     3727657.104349         146.758428
     265120.336455     3730010.639703         147.006531
     265120.336455     3732364.175056         147.484850
     265120.336455     3734717.710410         148.106546
     265120.336455     3737071.245763         148.809644
     265120.336455     3739424.781117         149.581579
     265120.336455     3741778.316470         150.529928
     265120.336455     3744131.851824         151.744342
     265120.336455     3746485.387177         153.461310
     265120.336455     3748838.922531         155.785557
     265120.336455     3751192.457884         158.973068
     265120.336455     3753545.993238         162.779424
     265120.336455     3755899.528591         167.115761
     265120.336455     3758253.063945         171.538099
     265120.336455     3760606.599298         175.886103
     265120.336455     3762960.134652         180.101142
     265120.336455     3765313.670006         184.097132
     265120.336455     3767667.205359         187.865770
     265120.336455     3770020.740713         191.295846
     265120.336455     3772374.276066         193.996209
     265120.336455     3774727.811420         196.338798
     265120.336455     3777081.346773         197.788280
     265120.336455     3779434.882127         198.934228
     265120.336455     3781788.417480         199.727863
     265120.336455     3784141.952834         199.627242
     265120.336455     3786495.488187         198.894066
     265120.336455     3788849.023541         197.564260
     265120.336455     3791202.558894         194.756399
     265120.336455     3793556.094248         191.411717
     265120.336455     3795909.629602         187.817085
     265120.336455     3798263.164955         183.900886
     265120.336455     3800616.700309         179.764152
     265120.336455     3802970.235662         175.022273
     265120.336455     3805323.771016         169.866802
     265120.336455     3807677.306369         164.729330
     265120.336455     3810030.841723         159.859095
     265120.336455     3812384.377076         156.218072
     265120.336455     3814737.912430         154.079095
     265120.336455     3817091.447783         154.034024
     265120.336455     3819444.983137         156.021373
     265120.336455     3821798.518490         159.613834
     265120.336455     3824152.053844         163.594130
     265120.336455     3826505.589197         166.865074
     265120.336455     3828859.124551         168.106474
     272159.618161     3595859.124551         170.914134
     272159.618161     3598212.659905         171.283820
     272159.618161     3600566.195258         172.099811
     272159.618161     3602919.730612         173.314230
     272159.618161     3605273.265965         174.974124
     272159.618161     3607626.801319         177.116677
     272159.618161     3609980.336672         179.518069
     272159.618161     3612333.872026         182.027024
     272159.618161     3614687.407379         184.135727
     272159.618161     3617040.942733         185.649758
     272159.618161     3619394.478086         186.400141
     272159.618161     3621748.013440         186.269555
     272159.618161     3624101.548793         185.249852
     272159.618161     3626455.084147         183.444608
     272159.618161     3628808.619500         180.994775
     272159.618161     3631162.154854         177.993670
     272159.618161     3633515.690208         174.348956
     272159.618161     3635869.225561         170.743846
     272159.618161     3638222.760915         167.534563
     272159.618161     3640576.296268         164.782106
     272159.618161     3642929.831622         162.742893
     272159.618161     3645283.366975         161.176919
     272159.618161     3647636.902329         159.847757
     272159.618161     3649990.437682         158.656515
     272159.618161     3652343.973036         157.554337
     272159.618161     3654697.508389         156.534500
     272159.618161     3657051.043743         155.626752
     272159.618161     3659404.579096         154.866861
     272159.618161     3661758.114450         154.201933
     272159.618161     3664111.649804         153.652197
     272159.618161     3666465.185157         153.182245
     272159.618161     3668818.720511         152.780476
     272159.618161     3671172.255864         152.476607
     272159.618161     3673525.791218         152.295651
     272159.618161     3675879.326571         152.227679
     272159.618161     3678232.861925         152.246716
     272159.618161     3680586.397278         152.262494
     272159.618161     3682939.932632         152.247307
     272159.618161     3685293.467985         152.187836
     272159.618161     3687647.003339         152.064545
     272159.618161     3690000.538692         151.887474
     272159.618161     3692354.074046         151.632175
     272159.618161     3694707.609399         151.249472
     272159.618161     3697061.144753         150.709802
     272159.618161     3699414.680107         150.027196
     272159.618161     3701768.215460         149.280337
     272159.618161     3704121.750814         148.553934
     272159.618161     3706475.286167         147.857741
     272159.618161     3708828.821521         147.228414
     272159.618161     3711182.356874         146.670112
     272159.618161     3713535.892228         146.185163
     272159.618161     3715889.427581         145.765995
     272159.618161     3718242.962935         145.388837
     272159.618161     3720596.498288         145.054253
     272159.618161     3722950.033642         144.757147
     272159.618161     3725303.568995         144.556832
     272159.618161     3727657.104349         144.537713
     272159.618161     3730010.639703         144.792409
     272159.618161     3732364.175056         145.337024
     272159.618161     3734717.710410         146.093440
     272159.618161     3737071.245763         146.948762
     272159.618161     3739424.781117         147.828337
     272159.618161     3741778.316470         148.731700
     272159.618161     3744131.851824         149.741114
     272159.618161     3746485.387177         151.126709
     272159.618161     3748838.922531         153.216503
     272159.618161     3751192.457884         156.438085
     272159.618161     3753545.993238         160.704594
     272159.618161     3755899.528591         165.708509
     272159.618161     3758253.063945         170.775260
     272159.618161     3760606.599298         175.571113
     272159.618161     3762960.134652         179.957648
     272159.618161     3765313.670006         183.821594
     272159.618161     3767667.205359         187.306014
     272159.618161     3770020.740713         190.437367
     272159.618161     3772374.276066         192.789944
     272159.618161     3774727.811420         194.532726
     272159.618161     3777081.346773         195.618055
     272159.618161     3779434.882127         196.103337
     272159.618161     3781788.417480         196.367505
     272159.618161     3784141.952834         195.894662
     272159.618161     3786495.488187         195.199435
     272159.618161     3788849.023541         194.032244
     272159.618161     3791202.558894         192.027677
     272159.618161     3793556.094248         189.576767
     272159.618161     3795909.629602         187.260292
     272159.618161     3798263.164955         184.148024
     272159.618161     3800616.700309         180.916365
     272159.618161     3802970.235662         177.111085
     272159.618161     3805323.771016         172.768548
     272159.618161     3807677.306369         167.819146
     272159.618161     3810030.841723         162.302398
     272159.618161     3812384.377076         156.985382
     272159.618161     3814737.912430         153.057009
     272159.618161     3817091.447783         151.638741
     272159.618161     3819444.983137         153.360397
     272159.618161     3821798.518490         157.440757
     272159.618161     3824152.053844         162.197650
     272159.618161     3826505.589197         166.066890
     272159.618161     3828859.124551         167.685544
     279198.899867     3595859.124551         170.978164
     279198.899867     3598212.659905         171.389667
     279198.899867     3600566.195258         172.270831
     279198.899867     3602919.730612         173.554542
     279198.899867     3605273.265965         175.221221
     279198.899867     3607626.801319         177.257564
     279198.899867     3609980.336672         179.538411
     279198.899867     3612333.872026         182.002205
     279198.899867     3614687.407379         184.145187
     279198.899867     3617040.942733         185.270684
     279198.899867     3619394.478086         185.632665
     279198.899867     3621748.013440         185.164012
     279198.899867     3624101.548793         183.864665
     279198.899867     3626455.084147         181.980348
     279198.899867     3628808.619500         179.820945
     279198.899867     3631162.154854         177.422013
     279198.899867     3633515.690208         174.408642
     279198.899867     3635869.225561         171.164639
     279198.899867     3638222.760915         168.070610
     279198.899867     3640576.296268         165.327482
     279198.899867     3642929.831622         163.093748
     279198.899867     3645283.366975         161.569816
     279198.899867     3647636.902329         160.359400
     279198.899867     3649990.437682         159.247318
     279198.899867     3652343.973036         158.116085
     279198.899867     3654697.508389         156.977254
     279198.899867     3657051.043743         155.869182
     279198.899867     3659404.579096         154.854939
     279198.899867     3661758.114450         154.025238
     279198.899867     3664111.649804         153.399610
     279198.899867     3666465.185157         152.947132
     279198.899867     3668818.720511         152.607583
     279198.899867     3671172.255864         152.363498
     279198.899867     3673525.791218         152.228134
     279198.899867     3675879.326571         152.198786
     279198.899867     3678232.861925         152.284634
     279198.899867     3680586.397278         152.408254
     279198.899867     3682939.932632         152.509369
     279198.899867     3685293.467985         152.533257
     279198.899867     3687647.003339         152.476639
     279198.899867     3690000.538692         152.330504
     279198.899867     3692354.074046         152.102429
     279198.899867     3694707.609399         151.762523
     279198.899867     3697061.144753         151.280297
     279198.899867     3699414.680107         150.642170
     279198.899867     3701768.215460         149.883799
     279198.899867     3704121.750814         149.058694
     279198.899867     3706475.286167         148.193930
     279198.899867     3708828.821521         147.333810
     279198.899867     3711182.356874         146.534271
     279198.899867     3713535.892228         145.832101
     279198.899867     3715889.427581         145.266700
     279198.899867     3718242.962935         144.916664
     279198.899867     3720596.498288         144.721825
     279198.899867     3722950.033642         144.631961
     279198.899867     3725303.568995         144.591871
     279198.899867     3727657.104349         144.597311
     279198.899867     3730010.639703         144.693766
     279198.899867     3732364.175056         144.976800
     279198.899867     3734717.710410         145.513009
     279198.899867     3737071.245763         146.322519
     279198.899867     3739424.781117         147.482364
     279198.899867     3741778.316470         148.959834
     279198.899867     3744131.851824         150.697767
     279198.899867     3746485.387177         152.728979
     279198.899867     3748838.922531         155.395056
     279198.899867     3751192.457884         159.299252
     279198.899867     3753545.993238         164.301143
     279198.899867     3755899.528591         170.167938
     279198.899867     3758253.063945         176.125843
     279198.899867     3760606.599298         181.453087
     279198.899867     3762960.134652         185.524838
     279198.899867     3765313.670006         188.974228
     279198.899867     3767667.205359         191.623192
     279198.899867     3770020.740713         193.644542
     279198.899867     3772374.276066         195.362192
     279198.899867     3774727.811420         196.909516
     279198.899867     3777081.346773         197.897383
     279198.899867     3779434.882127         198.158696
     279198.899867     3781788.417480         197.970151
     279198.899867     3784141.952834         196.938707
     279198.899867     3786495.488187         195.349104
     279198.899867     3788849.023541         193.403336
     279198.899867     3791202.558894         191.122977
     279198.899867     3793556.094248         188.373632
     279198.899867     3795909.629602         185.077080
     279198.899867     3798263.164955         181.799198
     279198.899867     3800616.700309         178.084524
     279198.899867     3802970.235662         174.087934
     279198.899867     3805323.771016         169.861829
     279198.899867     3807677.306369         165.364361
     279198.899867     3810030.841723         160.459031
     279198.899867     3812384.377076         155.317479
     279198.899867     3814737.912430         151.029233
     279198.899867     3817091.447783         149.159767
     279198.899867     3819444.983137         150.866810
     279198.899867     3821798.518490         155.600927
     279198.899867     3824152.053844         161.332640
     279198.899867     3826505.589197         166.224792
     279198.899867     3828859.124551         167.988980
     286238.181573     3595859.124551         169.293778
     286238.181573     3598212.659905         169.649852
     286238.181573     3600566.195258         170.415031
     286238.181573     3602919.730612         171.561136
     286238.181573     3605273.265965         173.142208
     286238.181573     3607626.801319         175.088524
     286238.181573     3609980.336672         177.228396
     286238.181573     3612333.872026         179.420941
     286238.181573     3614687.407379         181.288744
     286238.181573     3617040.942733         182.200896
     286238.181573     3619394.478086         182.164863
     286238.181573     3621748.013440         181.096093
     286238.181573     3624101.548793         179.134929
     286238.181573     3626455.084147         176.784397
     286238.181573     3628808.619500         174.460672
     286238.181573     3631162.154854         172.116149
     286238.181573     3633515.690208         169.965520
     286238.181573     3635869.225561         167.902094
     286238.181573     3638222.760915         165.858797
     286238.181573     3640576.296268         164.011435
     286238.181573     3642929.831622         162.474520
     286238.181573     3645283.366975         161.271636
     286238.181573     3647636.902329         160.307450
     286238.181573     3649990.437682         159.499361
     286238.181573     3652343.973036         158.713279
     286238.181573     3654697.508389         157.885975
     286238.181573     3657051.043743         157.035132
     286238.181573     3659404.579096         156.142004
     286238.181573     3661758.114450         155.324329
     286238.181573     3664111.649804         154.666502
     286238.181573     3666465.185157         154.207644
     286238.181573     3668818.720511         153.895271
     286238.181573     3671172.255864         153.697200
     286238.181573     3673525.791218         153.578463
     286238.181573     3675879.326571         153.534372
     286238.181573     3678232.861925         153.550005
     286238.181573     3680586.397278         153.597271
     286238.181573     3682939.932632         153.631968
     286238.181573     3685293.467985         153.591176
     286238.181573     3687647.003339         153.476084
     286238.181573     3690000.538692         153.270390
     286238.181573     3692354.074046         153.021661
     286238.181573     3694707.609399         152.724870
     286238.181573     3697061.144753         152.348438
     286238.181573     3699414.680107         151.876408
     286238.181573     3701768.215460         151.331288
     286238.181573     3704121.750814         150.714403
     286238.181573     3706475.286167         150.065876
     286238.181573     3708828.821521         149.389924
     286238.181573     3711182.356874         148.710529
     286238.181573     3713535.892228         148.040057
     286238.181573     3715889.427581         147.414932
     286238.181573     3718242.962935         146.949891
     286238.181573     3720596.498288         146.686202
     286238.181573     3722950.033642         146.617340
     286238.181573     3725303.568995         146.694939
     286238.181573     3727657.104349         146.847486
     286238.181573     3730010.639703         147.027240
     286238.181573     3732364.175056         147.246269
     286238.181573     3734717.710410         147.561419
     286238.181573     3737071.245763         148.090383
     286238.181573     3739424.781117         149.003042
     286238.181573     3741778.316470         150.396496
     286238.181573     3744131.851824         152.374851
     286238.181573     3746485.387177         154.931178
     286238.181573     3748838.922531         158.215318
     286238.181573     3751192.457884         162.692497
     286238.181573     3753545.993238         168.197555
     286238.181573     3755899.528591         174.544559
     286238.181573     3758253.063945         181.042519
     286238.181573     3760606.599298         186.854452
     286238.181573     3762960.134652         191.247096
     286238.181573     3765313.670006         194.885247
     286238.181573     3767667.205359         197.294218
     286238.181573     3770020.740713         199.121824
     286238.181573     3772374.276066         200.989690
     286238.181573     3774727.811420         202.587819
     286238.181573     3777081.346773         203.899173
     286238.181573     3779434.882127         205.294937
     286238.181573     3781788.417480         205.535659
     286238.181573     3784141.952834         203.376688
     286238.181573     3786495.488187         201.369904
     286238.181573     3788849.023541         197.237457
     286238.181573     3791202.558894         192.068764
     286238.181573     3793556.094248         187.274625
     286238.181573     3795909.629602         182.436142
     286238.181573     3798263.164955         177.599435
     286238.181573     3800616.700309         172.592749
